summary_level,slide,cell_state,feature_type,marker_family,marker,display_marker,available,n_cells,n_other,mean_value,median_value,pct_detected,other_mean_value,delta_mean_value,log2_fc_raw_vs_other
slide,slide1,tumor epithelial-like,gene,t_cell,CD3D,CD3D,TRUE,34686,89479,0.0258878143378733,0,0.0354898229833362,0.0122378873766965,0.0136499269611768,0.378397754505686
slide,slide1,tumor epithelial-like,gene,t_cell,CD3E,CD3E,TRUE,34686,89479,0.0594873837177298,0,0.0807530415729689,0.0262739712783743,0.0332134124393555,0.644097011848167
slide,slide1,tumor epithelial-like,gene,t_cell,CD4,CD4,TRUE,34686,89479,0.0533107302213201,0,0.0700282534740241,0.0257201761192707,0.0275905541020494,0.553646858067376
slide,slide1,tumor epithelial-like,gene,t_cell,CD8A,CD8A,TRUE,34686,89479,0.0358750447300249,0,0.048924638182552,0.0166990224261915,0.0191760223038333,0.46527567508807
slide,slide1,tumor epithelial-like,gene,t_cell,CD8B,CD8B,TRUE,34686,89479,0.0185658626637175,0,0.0259470679813181,0.00720672985942018,0.0113591328042973,0.352403175919854
slide,slide1,tumor epithelial-like,gene,t_cell,TRAC,TRAC,FALSE,34686,89479,,,,,,
slide,slide1,tumor epithelial-like,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,34686,89479,0.0296516737998918,-0.161620187275627,,-0.0114942942748918,0.0411459680747836,
slide,slide1,tumor epithelial-like,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,34686,89479,0.298412798416692,0.13598906609486,,-0.11567793924699,0.414090737663682,
slide,slide1,tumor epithelial-like,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,34686,89479,0.967007833323464,0.819377295247012,,-0.374854811817942,1.34186264514141,
slide,slide1,tumor epithelial-like,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,34686,89479,0.640737950568377,0.37178480808823,,-0.248378240183895,0.889116190752271,
slide,slide1,tumor epithelial-like,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,34686,89479,0.188283685031938,0.0136433679256607,,-0.0729870461115775,0.261270731143516,
slide,slide1,tumor epithelial-like,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,34686,89479,0.297536686757856,0.12699755489159,,-0.115338319794398,0.412875006552255,
slide,slide1,tumor epithelial-like,module_score,t_cell,score_t_cell,T cell module,TRUE,34686,89479,0.11326464212391,-0.173986665494812,,-0.0439063621264198,0.15717100425033,
slide,slide1,immune-like,gene,caf_matrix,ACTA2,ACTA2,TRUE,46111,78054,0.0380600594293741,0,0.0488386719004142,0.0552023747201434,-0.0171423152907693,-0.350627888200554
slide,slide1,immune-like,gene,caf_matrix,TAGLN,TAGLN,TRUE,46111,78054,0.0931824893834267,0,0.108347249029516,0.121161951448748,-0.0279794620653217,-0.341105876832051
slide,slide1,immune-like,gene,caf_matrix,COL1A1,COL1A1,TRUE,46111,78054,0.449818761497105,0,0.323068248357225,0.648427226736148,-0.198608465239043,-0.572905301311875
slide,slide1,immune-like,gene,caf_matrix,COL1A2,COL1A2,TRUE,46111,78054,0.282037498120597,0,0.224024636203943,0.378648711392227,-0.0966112132716303,-0.51144626822516
slide,slide1,immune-like,gene,caf_matrix,COL3A1,COL3A1,TRUE,46111,78054,0.351593942044431,0,0.269631975016807,0.416815202163744,-0.0652212601193128,-0.335918766747488
slide,slide1,immune-like,gene,caf_matrix,DCN,DCN,TRUE,46111,78054,0.0779104047039383,0,0.0948146863004489,0.0921323045742223,-0.0142218998702841,-0.195603586217837
slide,slide1,immune-like,gene,caf_matrix,LUM,LUM,TRUE,46111,78054,0.0636292409190127,0,0.0726290906725076,0.0802161814632873,-0.0165869405442746,-0.290526762917537
slide,slide1,immune-like,gene,caf_matrix,FN1,FN1,TRUE,46111,78054,0.180417264835265,0,0.159202793259743,0.310299266401493,-0.129882001566228,-0.722965613079732
slide,slide1,immune-like,gene,caf_matrix,POSTN,POSTN,FALSE,46111,78054,,,,,,
slide,slide1,immune-like,gene,caf_matrix,MMP2,MMP2,TRUE,46111,78054,0.0858091166784572,0,0.099672529331396,0.121289935671229,-0.0354808189927714,-0.383726495295972
slide,slide1,immune-like,gene,caf_matrix,PDPN,PDPN,FALSE,46111,78054,,,,,,
slide,slide1,immune-like,gene,tgfb_emt,TGFB1,TGFB1,TRUE,46111,78054,0.0773207793534543,0,0.0950749278913925,0.137869193831041,-0.0605484144775871,-0.704495209946662
slide,slide1,immune-like,gene,tgfb_emt,TGFB2,TGFB2,TRUE,46111,78054,0.0228393684298054,0,0.0308820021253063,0.0388992463400358,-0.0160598779102305,-0.36734865309214
slide,slide1,immune-like,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,46111,78054,0.0382034890913593,0,0.0507687970332459,0.0573413999548735,-0.0191379108635142,-0.367243256207825
slide,slide1,immune-like,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,46111,78054,0.0662816684354305,0,0.0835809242913838,0.122281250728854,-0.0559995822934233,-0.721851586354749
slide,slide1,immune-like,gene,tgfb_emt,VIM,VIM,TRUE,46111,78054,0.464184888496285,0,0.325692351065906,0.756259180307729,-0.292074291811444,-1.07758935736828
slide,slide1,immune-like,gene,tgfb_emt,ZEB1,ZEB1,FALSE,46111,78054,,,,,,
slide,slide1,immune-like,gene,tgfb_emt,SNAI1,SNAI1,TRUE,46111,78054,0.0271769010725234,0,0.0366073171260654,0.0339203132323192,-0.0067434121597958,-0.150850057958672
slide,slide1,immune-like,gene,tgfb_emt,SNAI2,SNAI2,TRUE,46111,78054,0.0594557046373912,0,0.0705688447442042,0.119144962048566,-0.059689257411175,-0.795885112641233
slide,slide1,immune-like,gene,tgfb_emt,MMP2,MMP2,TRUE,46111,78054,0.0858091166784572,0,0.099672529331396,0.121289935671229,-0.0354808189927714,-0.383726495295972
slide,slide1,immune-like,gene,tgfb_emt,MMP9,MMP9,TRUE,46111,78054,0.0490767575266184,0,0.0444145648543732,0.0532781300412425,-0.00420137251462408,0.221218505959835
slide,slide1,immune-like,gene,tgfb_emt,ITGA5,ITGA5,TRUE,46111,78054,0.078329158024149,0,0.0925592591789378,0.111173417329789,-0.0328442593056401,-0.407427475251634
slide,slide1,immune-like,gene,tumor_epithelial,EPCAM,EPCAM,TRUE,46111,78054,0.0921394006484072,0,0.0922990175879942,0.369145397365446,-0.277005996717039,-1.91789758641512
slide,slide1,immune-like,gene,tumor_epithelial,KRT8,KRT8,TRUE,46111,78054,0.192745099717641,0,0.198586020689206,0.547947992575816,-0.355202892858174,-1.7512924598212
slide,slide1,immune-like,gene,tumor_epithelial,KRT18,KRT18,TRUE,46111,78054,0.109498364776429,0,0.127236451172172,0.307578459775042,-0.198080094998613,-1.49214173588336
slide,slide1,immune-like,gene,tumor_epithelial,KRT19,KRT19,TRUE,46111,78054,0.314831621064145,0,0.219080045976014,0.814151744160564,-0.499320123096419,-1.66067271344465
slide,slide1,immune-like,gene,tumor_epithelial,MSLN,MSLN,FALSE,46111,78054,,,,,,
slide,slide1,immune-like,gene,tumor_epithelial,KRT17,KRT17,TRUE,46111,78054,0.235276739787847,0,0.179198022163909,0.566036577066769,-0.330759837278923,-1.38136620777017
slide,slide1,immune-like,gene,tumor_epithelial,KRT5,KRT5,TRUE,46111,78054,0.0179003051061432,0,0.0241157207607729,0.0264736774709111,-0.00857337236476786,-0.216250430042065
slide,slide1,immune-like,gene,tumor_epithelial,KRT6A,KRT6A,TRUE,46111,78054,0.15897014719817,0,0.125783435622736,0.28490611865098,-0.12593597145281,-0.582313698182179
slide,slide1,immune-like,gene,tumor_epithelial,S100A2,S100A2,TRUE,46111,78054,0.174723519812964,0,0.141376244280107,0.44250850937477,-0.267784989561807,-1.65081890705176
slide,slide1,immune-like,gene,tumor_epithelial,LAMC2,LAMC2,FALSE,46111,78054,,,,,,
slide,slide1,immune-like,gene,immune_myeloid,PTPRC,PTPRC,TRUE,46111,78054,0.0413592095349911,0,0.053457960139663,0.0256109766293164,0.0157482329056748,0.365751267083135
slide,slide1,immune-like,gene,immune_myeloid,LYZ,LYZ,TRUE,46111,78054,0.134996443623081,0,0.13402441933595,0.266223789479233,-0.131227345856152,-1.0660185487247
slide,slide1,immune-like,gene,immune_myeloid,CD68,CD68,TRUE,46111,78054,0.166639028242985,0,0.164841361063521,0.178308948425277,-0.0116699201822922,0.03564663114218
slide,slide1,immune-like,gene,immune_myeloid,CD163,CD163,TRUE,46111,78054,0.0723968221417885,0,0.0800893496128906,0.0449047760399672,0.0274920461018213,0.533981912529686
slide,slide1,immune-like,gene,immune_myeloid,CD14,CD14,TRUE,46111,78054,0.0573340008870964,0,0.069397757584958,0.0513139830199274,0.00602001786716895,0.133037480360698
slide,slide1,immune-like,gene,immune_myeloid,C1QA,C1QA,TRUE,46111,78054,0.0850801278200419,0,0.0928845611676173,0.0675643214255597,0.0175158063944821,0.330609168908873
slide,slide1,immune-like,gene,immune_myeloid,C1QB,C1QB,TRUE,46111,78054,0.117891632496664,0,0.116458111947258,0.0945261496334529,0.0233654828632109,0.365003898301229
slide,slide1,immune-like,gene,immune_myeloid,APOE,APOE,FALSE,46111,78054,,,,,,
slide,slide1,immune-like,gene,immune_myeloid,HLA-DRA,HLA-DRA,TRUE,46111,78054,0.134373548202466,0,0.121511136171412,0.0982169902519958,0.0361565579504701,0.526973603795923
slide,slide1,immune-like,gene,immune_myeloid,CD74,CD74,TRUE,46111,78054,0.336696845436329,0,0.247316258593394,0.368795798717715,-0.0320989532813864,0.108169889814695
slide,slide1,immune-like,gene,t_cell,CD3D,CD3D,TRUE,46111,78054,0.0166466187283659,0,0.0227494524083191,0.0156992135767445,0.000947405151621457,0.0278044304278896
slide,slide1,immune-like,gene,t_cell,CD3E,CD3E,TRUE,46111,78054,0.0334546125931632,0,0.0454989048166381,0.0367914831573972,-0.00333687056423396,-0.0669201808786842
slide,slide1,immune-like,gene,t_cell,CD4,CD4,TRUE,46111,78054,0.0353624712977753,0,0.0449784216347509,0.0322847350990495,0.00307773619872578,0.0881127890375271
slide,slide1,immune-like,gene,t_cell,CD8A,CD8A,TRUE,46111,78054,0.0231275334981469,0,0.0311422437162499,0.021422860225559,0.00170467327258792,0.0517745178348058
slide,slide1,immune-like,gene,t_cell,CD8B,CD8B,TRUE,46111,78054,0.00902753701957652,0,0.0125783435622736,0.0111788983772141,-0.00215136135763757,-0.0695555495784031
slide,slide1,immune-like,gene,t_cell,TRAC,TRAC,FALSE,46111,78054,,,,,,
slide,slide1,immune-like,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,46111,78054,-0.0771667998841402,-0.326363868821974,,0.0455868797173443,-0.122753679601484,
slide,slide1,immune-like,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,46111,78054,-0.0866097065601094,-0.327202912970635,,0.0511653493631743,-0.137775055923284,
slide,slide1,immune-like,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,46111,78054,-0.310216278270409,-0.563016783380491,,0.183262649029221,-0.493478927299631,
slide,slide1,immune-like,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,46111,78054,-0.181635176948042,-0.403368373489213,,0.107302375845584,-0.288937552793626,
slide,slide1,immune-like,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,46111,78054,0.012350744513728,-0.293245404581558,,-0.00729629718236788,0.0196470416960959,
slide,slide1,immune-like,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,46111,78054,-0.0362686321711861,-0.267032770241404,,0.0214259730192632,-0.0576946051904493,
slide,slide1,immune-like,module_score,t_cell,score_t_cell,T cell module,TRUE,46111,78054,-0.000584317731093447,-0.173986665494812,,0.000345190187542887,-0.000929507918636333,
slide,slide1,other/background,gene,caf_matrix,ACTA2,ACTA2,TRUE,33189,90976,0.0167890928691637,0,0.0236222844918497,0.0605273957254581,-0.0437383028562943,-0.999966003641667
slide,slide1,other/background,gene,caf_matrix,TAGLN,TAGLN,TRUE,33189,90976,0.0459640601147456,0,0.0601102775015819,0.134413598478626,-0.0884495383638807,-1.28679520137874
slide,slide1,other/background,gene,caf_matrix,COL1A1,COL1A1,TRUE,33189,90976,0.217972578157166,0,0.21428786646178,0.704797306658878,-0.486824728501712,-2.41739200907978
slide,slide1,other/background,gene,caf_matrix,COL1A2,COL1A2,TRUE,33189,90976,0.114620901956041,0,0.132363132363132,0.426001632076907,-0.311380730120866,-2.51953842919534
slide,slide1,other/background,gene,caf_matrix,COL3A1,COL3A1,TRUE,33189,90976,0.145132282847955,0,0.159781855434029,0.482870721023774,-0.337738438175819,-2.40201121200637
slide,slide1,other/background,gene,caf_matrix,DCN,DCN,TRUE,33189,90976,0.026346155925892,0,0.0361264274307753,0.108923441385807,-0.0825772854599154,-1.38538372501044
slide,slide1,other/background,gene,caf_matrix,LUM,LUM,TRUE,33189,90976,0.0105894339272244,0,0.0148241887372322,0.097209693032683,-0.0866202591054587,-1.80405676142198
slide,slide1,other/background,gene,caf_matrix,FN1,FN1,TRUE,33189,90976,0.0483540125416341,0,0.0607731477296695,0.340029217774762,-0.291675205233128,-2.90683113702368
slide,slide1,other/background,gene,caf_matrix,POSTN,POSTN,FALSE,33189,90976,,,,,,
slide,slide1,other/background,gene,caf_matrix,MMP2,MMP2,TRUE,33189,90976,0.0232701477109454,0,0.0320588146675103,0.139065202753076,-0.115795055042131,-1.7811838449712
slide,slide1,other/background,gene,caf_matrix,PDPN,PDPN,FALSE,33189,90976,,,,,,
slide,slide1,other/background,gene,tgfb_emt,TGFB1,TGFB1,TRUE,33189,90976,0.0275252599446128,0,0.0367290367290367,0.147434979112661,-0.119909719168049,-1.71639044292447
slide,slide1,other/background,gene,tgfb_emt,TGFB2,TGFB2,TRUE,33189,90976,0.0133659565716762,0,0.0185001054566272,0.0400741421785367,-0.0267081856068605,-0.666884215691412
slide,slide1,other/background,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,33189,90976,0.0144134074758021,0,0.0198861068426286,0.0633019712545613,-0.0488885637787592,-1.06106270643614
slide,slide1,other/background,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,33189,90976,0.0239858959486968,0,0.0319684232727711,0.12975715416126,-0.105771258212563,-1.63188399386565
slide,slide1,other/background,gene,tgfb_emt,VIM,VIM,TRUE,33189,90976,0.16212556172175,0,0.159149115670855,0.824968103513107,-0.662842541791358,-3.29545488863695
slide,slide1,other/background,gene,tgfb_emt,ZEB1,ZEB1,FALSE,33189,90976,,,,,,
slide,slide1,other/background,gene,tgfb_emt,SNAI1,SNAI1,TRUE,33189,90976,0.0123059485216668,0,0.0169333212811474,0.0383875757222231,-0.0260816272005563,-0.661065523511113
slide,slide1,other/background,gene,tgfb_emt,SNAI2,SNAI2,TRUE,33189,90976,0.0241147878897735,0,0.0318479014131188,0.123559589001493,-0.0994448011117195,-1.64016692597683
slide,slide1,other/background,gene,tgfb_emt,MMP2,MMP2,TRUE,33189,90976,0.0232701477109454,0,0.0320588146675103,0.139065202753076,-0.115795055042131,-1.7811838449712
slide,slide1,other/background,gene,tgfb_emt,MMP9,MMP9,TRUE,33189,90976,0.0172137518743694,0,0.0181084094127572,0.0643053367656371,-0.0470915848912677,-1.34508729788652
slide,slide1,other/background,gene,tgfb_emt,ITGA5,ITGA5,TRUE,33189,90976,0.038304145255085,0,0.0490825273433969,0.121109847048011,-0.0828057017929264,-1.24994401659186
slide,slide1,other/background,gene,tumor_epithelial,EPCAM,EPCAM,TRUE,33189,90976,0.0434357838929853,0,0.0570068396155353,0.347567759822777,-0.304131975929792,-2.86176813596294
slide,slide1,other/background,gene,tumor_epithelial,KRT8,KRT8,TRUE,33189,90976,0.106116562253993,0,0.130344391213956,0.529098875757838,-0.422982313503846,-2.66132623559309
slide,slide1,other/background,gene,tumor_epithelial,KRT18,KRT18,TRUE,33189,90976,0.0400313209344585,0,0.0547169242821417,0.304785973080739,-0.264754652146281,-2.59460898937287
slide,slide1,other/background,gene,tumor_epithelial,KRT19,KRT19,TRUE,33189,90976,0.116628246642118,0,0.125764560547169,0.815536253954803,-0.698908007312685,-3.86665810312669
slide,slide1,other/background,gene,tumor_epithelial,MSLN,MSLN,FALSE,33189,90976,,,,,,
slide,slide1,other/background,gene,tumor_epithelial,KRT17,KRT17,TRUE,33189,90976,0.064803499187386,0,0.075717858326554,0.581246717817851,-0.516443218630465,-3.75270080819188
slide,slide1,other/background,gene,tumor_epithelial,KRT5,KRT5,TRUE,33189,90976,0.00789331011129888,0,0.011057880623098,0.0289065942751931,-0.0210132841638942,-0.603620449143694
slide,slide1,other/background,gene,tumor_epithelial,KRT6A,KRT6A,TRUE,33189,90976,0.0502246802748435,0,0.0567055349664045,0.306689981192804,-0.256465300917961,-2.93250971597143
slide,slide1,other/background,gene,tumor_epithelial,S100A2,S100A2,TRUE,33189,90976,0.0500931382919421,0,0.0563138389225346,0.44993948124849,-0.399846342956548,-3.64995246429158
slide,slide1,other/background,gene,tumor_epithelial,LAMC2,LAMC2,FALSE,33189,90976,,,,,,
slide,slide1,other/background,gene,immune_myeloid,PTPRC,PTPRC,TRUE,33189,90976,0.00869051715008626,0,0.0118412727108379,0.0397656976235318,-0.0310751804734455,-0.822169240930303
slide,slide1,other/background,gene,immune_myeloid,LYZ,LYZ,TRUE,33189,90976,0.157859438704743,0,0.125041429389255,0.239243929879795,-0.0813844911750524,-0.162349674119383
slide,slide1,other/background,gene,immune_myeloid,CD68,CD68,TRUE,33189,90976,0.056912204182675,0,0.0653228479315436,0.216680880090134,-0.159768675907459,-1.6583898019417
slide,slide1,other/background,gene,immune_myeloid,CD163,CD163,TRUE,33189,90976,0.0214087828917254,0,0.0261231130796348,0.0674106485162035,-0.0460018656244781,-0.975839574735815
slide,slide1,other/background,gene,immune_myeloid,CD14,CD14,TRUE,33189,90976,0.0165523656458619,0,0.021693934737413,0.0670466197911735,-0.0504942541453116,-1.0863428212205
slide,slide1,other/background,gene,immune_myeloid,C1QA,C1QA,TRUE,33189,90976,0.0235878759405284,0,0.0291662900358553,0.0924852412050474,-0.0688973652645189,-1.26753912344387
slide,slide1,other/background,gene,immune_myeloid,C1QB,C1QB,TRUE,33189,90976,0.0415017046594453,0,0.0468528729398295,0.125712771209999,-0.0842110665505536,-1.25999415985962
slide,slide1,other/background,gene,immune_myeloid,APOE,APOE,FALSE,33189,90976,,,,,,
slide,slide1,other/background,gene,immune_myeloid,HLA-DRA,HLA-DRA,TRUE,33189,90976,0.0325459246434153,0,0.033987164421947,0.140500362131803,-0.107954437488387,-1.63724479856926
slide,slide1,other/background,gene,immune_myeloid,CD74,CD74,TRUE,33189,90976,0.130796825791375,0,0.11597215945042,0.439351033919244,-0.308554208127869,-1.78044395879434
slide,slide1,other/background,gene,t_cell,CD3D,CD3D,TRUE,33189,90976,0.0062367177975151,0,0.00855705203531291,0.01963142175652,-0.0133947039590049,-0.421116740232104
slide,slide1,other/background,gene,t_cell,CD3E,CD3E,TRUE,33189,90976,0.015913907881698,0,0.0221760221760222,0.04271655578356,-0.026802647901862,-0.636278368288526
slide,slide1,other/background,gene,t_cell,CD4,CD4,TRUE,33189,90976,0.0108838683660178,0,0.0147036668775799,0.0416519402945081,-0.0307680719284902,-0.794819908704658
slide,slide1,other/background,gene,t_cell,CD8A,CD8A,TRUE,33189,90976,0.00771442278359364,0,0.0105757931844888,0.0272878523062582,-0.0195734295226645,-0.566951653763978
slide,slide1,other/background,gene,t_cell,CD8B,CD8B,TRUE,33189,90976,0.00440868125380897,0,0.00623700623700624,0.0125583315524105,-0.00814965029860152,-0.280558979306877
slide,slide1,other/background,gene,t_cell,TRAC,TRAC,FALSE,33189,90976,,,,,,
slide,slide1,other/background,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,33189,90976,-0.287898004457389,-0.416566094866886,,0.105028214803204,-0.392926219260594,
slide,slide1,other/background,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,33189,90976,-0.234172247580685,-0.327202912970635,,0.0854284946024816,-0.319600742183167,
slide,slide1,other/background,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,33189,90976,-0.452236657738831,-0.563016783380491,,0.164980680989427,-0.617217338728258,
slide,slide1,other/background,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,33189,90976,-0.33451754260768,-0.403368373489213,,0.122035511800984,-0.456553054408664,
slide,slide1,other/background,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,33189,90976,-0.174528071345835,-0.293245404581558,,0.0636696728796262,-0.238197744225461,
slide,slide1,other/background,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,33189,90976,-0.231332629518113,-0.358749833669153,,0.0843925721187639,-0.315725201636877,
